Sales,Quantity,Discount,Profit,DimCustomer.Customer ID,DimProduct.Product ID,DimSales.Sales Rep,Dimlocation.Location ID,Dimship.Ship Date,DimOrder.Order ID
55.176,3,0.2,-12.4146,LH-17155,"TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset",Organic,"90032,Los Angeles",23/05/2016,US-2016-139486
66.26,2,0,27.1666,LH-17155,"TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",Organic,"90032,Los Angeles",23/05/2016,US-2016-139486
68.6,4,0,18.522,DJ-13630,"OFF-ST-10004507,Advantus Rolling Storage Box",Organic,"10024,New York City",24/11/2016,null
14.352,3,0.2,4.6644,DJ-13630,"OFF-BI-10003305,Avery Hanging File Binders",Organic,"10024,New York City",24/11/2016,null
64.96,2,0,2.5984,DJ-13630,"OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes",Organic,"10024,New York City",24/11/2016,null
22.2,5,0,10.434,BD-11605,"OFF-FA-10002815,Staples",Organic,"1841,Lawrence",02/01/2016,CA-2015-158792
119.96,4,0,33.5888,GM-14440,"TEC-PH-10004896,Nokia Lumia 521 (T-Mobile)",Organic,"10009,New York City",27/03/2017,US-2017-121251
45.696,3,0.2,5.1408,PH-18790,"FUR-FU-10001756,Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Organic,"33801,Lakeland",26/10/2017,CA-2017-113558
683.952,3,0.2,42.747,PH-18790,"FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs",Stella Given,"33801,Lakeland",26/10/2017,CA-2017-113558
7.08,3,0.2,2.478,MT-17815,"OFF-EN-10002600,Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Organic,"85254,Scottsdale",09/11/2015,CA-2015-105312
11.352,3,0.2,4.1151,CM-12190,"OFF-PA-10004000,While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Organic,"19134,Philadelphia",09/11/2015,CA-2015-158554
14.62,2,0,6.8714,NP-18670,"OFF-LA-10002475,Avery 519",Organic,"73034,Edmond",24/11/2016,null
944.93,7,0,236.2325,NP-18670,"TEC-PH-10004536,Avaya 5420 Digital phone",Organic,"73034,Edmond",24/11/2016,null
190.72,1,0.2,11.92,KB-16240,"FUR-CH-10000595,Safco Contoured Stacking Chairs",Jimmy Grey,"90036,Los Angeles",09/11/2015,CA-2015-102848
47.94,3,0,2.397,JC-15340,"FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors",Organic,"90032,Los Angeles",11/09/2017,US-2017-129441
22.75,5,0,11.375,RL-19615,"OFF-BI-10002557,Presstex Flexible Ring Binders",Organic,"36116,Montgomery",01/06/2016,CA-2016-168753
979.95,5,0,274.386,RL-19615,"TEC-PH-10000984,Panasonic KX-TG9471B",Organic,"36116,Montgomery",01/06/2016,CA-2016-168753
16.768,2,0.2,1.4672,AA-10375,"OFF-ST-10001325,Sterilite Officeware Hinged File Box",Organic,"85204,Mesa",16/07/2016,CA-2016-126613
91.96,4,0,39.5428,AB-10150,"TEC-AC-10000171,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Organic,"11561,Long Beach",08/09/2017,CA-2017-120761
15.072,3,0.2,4.1448,Dl-13600,"FUR-FU-10002960,Eldon 200 Class Desk Accessories, Burgundy",Thompson Crawford,"44105,Cleveland",08/09/2017,CA-2017-114552
42.616,7,0.8,-68.1856,EP-13915,"OFF-BI-10002429,Premier Elliptical Ring Binder, Black",Organic,"60653,Chicago",08/09/2017,US-2017-122637
11.36,2,0,5.2256,SM-20005,"OFF-PA-10004470,Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Organic,"10009,New York City",15/12/2014,CA-2014-148488
106.344,7,0.2,37.2204,SM-20005,"OFF-BI-10000315,Poly Designer Cover & Back",Organic,"10009,New York City",15/12/2014,CA-2014-148488
86.304,6,0.2,9.7092,GH-14425,"OFF-AR-10004042,BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Organic,"85705,Tucson",11/12/2015,CA-2015-144806
247.104,6,0.2,-58.6872,GH-14425,"OFF-ST-10004804,Belkin 19"" Vented Equipment Shelf, Black",Organic,"85705,Tucson",11/12/2015,CA-2015-144806
206.112,6,0.2,48.9516,GH-14425,"FUR-FU-10002253,Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Organic,"85705,Tucson",11/12/2015,CA-2015-144806
198.272,8,0.2,61.96,GH-14425,"OFF-PA-10003039,Xerox 1960",Organic,"85705,Tucson",11/12/2015,CA-2015-144806
152.94,3,0,41.2938,DK-12985,"OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac",Organic,"42420,Henderson",11/12/2015,CA-2015-134894
283.92,4,0,70.98,DK-12985,"FUR-CH-10002647,Situations Contoured Folding Chairs, 4/Set",Organic,"42420,Henderson",11/12/2015,CA-2015-134894
468.9,6,0,206.316,BD-11500,"TEC-AC-10001432,Enermax Aurora Lite Keyboard",Organic,"54302,Green Bay",03/02/2014,CA-2014-140795
646.776,9,0.2,-145.5246,LM-17065,"OFF-ST-10001809,Fellowes Officeware Wire Shelving",Organic,"45503,Springfield",23/12/2015,US-2015-120161
35.06,2,0,10.518,ML-17755,"OFF-SU-10002573,Acme 10"" Easy Grip Assistive Scissors",Abigail Thompson,"23434,Suffolk",08/08/2016,CA-2016-110254
4.13,1,0,1.8998,ML-17755,"OFF-LA-10004484,Avery 476",Steve Pepple,"23434,Suffolk",08/08/2016,CA-2016-110254
34.504,1,0.2,6.0382,RC-19960,"FUR-FU-10003039,Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Organic,"32216,Jacksonville",12/09/2017,CA-2017-112774
1295.78,2,0,310.9872,DK-13225,"OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack",Daniel Gates,"92804,Anaheim",03/07/2017,CA-2017-100650
19.456,4,0.2,3.4048,AJ-10945,"OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters",Organic,"28403,Wilmington",07/03/2014,CA-2014-155852
374.376,3,0.2,46.797,FP-14320,"TEC-PH-10002496,Cisco SPA301",Organic,"90008,Los Angeles",10/12/2017,CA-2017-137099
194.848,4,0.2,12.178,BD-11620,"FUR-CH-10001146,Global Value Mid-Back Manager's Chair, Gray",Organic,"94122,San Francisco",02/10/2016,CA-2016-157686
160.72,14,0,78.7528,TG-21640,"OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels",Organic,"90805,Long Beach",22/09/2015,CA-2015-149713
19.92,4,0,9.7608,TG-21640,"OFF-PA-10001450,Rediform S.O.S. Phone Message Books",Organic,"90805,Long Beach",22/09/2015,CA-2015-149713
7.3,2,0,2.19,TG-21640,"OFF-SU-10001574,Acme Value Line Scissors",Organic,"90805,Long Beach",22/09/2015,CA-2015-149713
49.98,2,0,8.4966,GZ-14470,"TEC-AC-10001383,Logitech Wireless Touch Keyboard K400",Organic,"94110,San Francisco",12/09/2014,null
51.52,4,0,1.5456,CC-12145,"OFF-SU-10004498,Martin-Yale Premier Letter Opener",Organic,"90004,Los Angeles",14/09/2015,CA-2015-132906
18.16,5,0.2,6.583,NK-18490,"OFF-BI-10003981,Avery Durable Plastic 1"" Binders",Erica Jones,"94122,San Francisco",20/10/2016,CA-2016-141586
70.98,1,0,4.9686,BD-11725,"FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair",Organic,"40475,Richmond",09/07/2015,CA-2015-128139
294.93,3,0,144.5157,BD-11725,"OFF-LA-10003930,Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Organic,"40475,Richmond",09/07/2015,CA-2015-128139
16.821,3,0.7,-12.8961,ZC-21910,"OFF-BI-10002498,Clear Mylar Reinforcing Strips",Organic,"97301,Salem",24/03/2016,US-2016-156986
84.784,2,0.2,-20.1362,ZC-21910,"TEC-PH-10003800,i.Sound Portable Power - 8000 mAh",Organic,"97301,Salem",24/03/2016,US-2016-156986
20.736,4,0.2,7.2576,ZC-21910,"OFF-PA-10002005,Xerox 225",Organic,"97301,Salem",24/03/2016,US-2016-156986
10.368,2,0.2,3.6288,ZC-21910,"OFF-PA-10004101,Xerox 1894",Organic,"97301,Salem",24/03/2016,US-2016-156986
31.2,3,0.2,9.75,MS-17830,"TEC-AC-10001266,Memorex Micro Travel Drive 8 GB",Organic,"78041,Laredo",13/01/2014,CA-2014-135405
9.344,2,0.2,1.168,MS-17830,"OFF-AR-10004078,Newell 312",Organic,"78041,Laredo",13/01/2014,CA-2014-135405
22.96,2,0,10.7912,GM-14680,"OFF-FA-10004854,Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Organic,"98105,Seattle",15/08/2014,CA-2014-127012
445.96,5,0.2,55.745,LR-16915,"TEC-PH-10002398,AT&T 1070 Corded Phone",Organic,"92024,San Diego",15/08/2014,CA-2014-131450
1199.976,3,0.2,434.9913,LR-16915,"TEC-CO-10004115,Sharp AL-1530CS Digital Copier",Organic,"92024,San Diego",15/08/2014,CA-2014-131450
76.12,2,0,22.0748,LR-16915,"OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector",Organic,"92024,San Diego",15/08/2014,CA-2014-131450
327.76,8,0,91.7728,LR-16915,"FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp",Organic,"92024,San Diego",15/08/2014,CA-2014-131450
449.15,5,0,8.983,AJ-10960,"OFF-ST-10001809,Fellowes Officeware Wire Shelving",Organic,"14609,Rochester",19/09/2014,null
11.07,3,0,5.0922,AJ-10960,"OFF-EN-10003845,Colored Envelopes",Organic,"14609,Rochester",19/09/2014,null
43.188,4,0.7,-31.6712,AS-10240,"OFF-BI-10001543,GBC VeloBinder Manual Binding System",Organic,"33614,Tampa",19/03/2014,CA-2014-149958
142.776,1,0.2,17.847,AS-10240,"OFF-ST-10001490,Hot File 7-Pocket, Floor Stand",Organic,"33614,Tampa",19/03/2014,CA-2014-149958
45.696,3,0.2,5.1408,AS-10240,"FUR-FU-10001756,Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Organic,"33614,Tampa",19/03/2014,CA-2014-149958
7.218,3,0.7,-5.5338,AS-10240,"OFF-BI-10000773,Insertable Tab Post Binder Dividers",Organic,"33614,Tampa",19/03/2014,CA-2014-149958
131.904,3,0.2,47.8152,AS-10240,"OFF-PA-10002120,Xerox 1889",Organic,"33614,Tampa",19/03/2014,CA-2014-149958
21.168,9,0.2,2.3814,AR-10510,"OFF-AR-10001246,Newell 317",Organic,"19134,Philadelphia",27/05/2014,US-2014-105767
3.282,2,0.7,-2.6256,AR-10510,"OFF-BI-10000848,Angle-D Ring Binders",Organic,"19134,Philadelphia",27/05/2014,US-2014-105767
55.188,2,0.4,-10.1178,AR-10510,"TEC-PH-10003092,Motorola L804",Organic,"19134,Philadelphia",27/05/2014,US-2014-105767
369.576,3,0.2,41.5773,NB-18655,"TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone",Erica Jones,"75217,Dallas",01/05/2016,CA-2016-161816
15.712,4,0.2,5.6956,NB-18655,"OFF-LA-10004345,Avery 493",Daniel Gates,"75217,Dallas",01/05/2016,CA-2016-161816
119.94,10,0.4,15.992,CK-12595,"TEC-PH-10000011,PureGear Roll-On Screen Protector",Organic,"43123,Grove City",17/11/2017,CA-2017-138611
3.648,2,0.7,-2.7968,CK-12595,"OFF-BI-10002949,Prestige Round Ring Binders",Organic,"43123,Grove City",17/11/2017,CA-2017-138611
6.976,4,0.2,1.8312,EA-14035,"OFF-FA-10000304,Advantus Push Pins",Stella Given,"60623,Chicago",20/02/2016,CA-2016-168956
161.82,9,0,46.9278,SF-20965,"OFF-AR-10004042,BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Alan Ray,"48126,Dearborn",03/12/2015,CA-2015-138009
301.96,2,0,87.5684,SF-20965,"FUR-CH-10004853,Global Manager's Adjustable Task Chair, Storm",Mary Gerrard,"48126,Dearborn",03/12/2015,CA-2015-138009
555.21,5,0.1,178.901,SF-20965,"OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",Daniel Gates,"48126,Dearborn",03/12/2015,CA-2015-138009
523.48,4,0,130.87,SF-20965,"OFF-ST-10001272,Mini 13-1/2 Capacity Data Binder Rack, Pearl",Anne Wu,"48126,Dearborn",03/12/2015,CA-2015-138009
24.816,2,0.2,1.8612,DK-13150,"OFF-ST-10003455,Tenex File Box, Personal Filing Tote with Lid, Black",Abigail Thompson,"62521,Decatur",09/12/2014,null
408.744,7,0.2,76.6395,DK-13150,"TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",Steve Pepple,"62521,Decatur",09/12/2014,null
97.16,2,0,28.1764,AT-10735,"OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector",Organic,"98115,Seattle",23/05/2017,CA-2017-153787
5.607,1,0.7,-4.2987,JA-15970,"OFF-BI-10002498,Clear Mylar Reinforcing Strips",Organic,"19134,Philadelphia",26/09/2017,CA-2017-158379
4663.736,7,0.2,-1049.3406,JA-15970,"OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener",Organic,"19134,Philadelphia",26/09/2017,CA-2017-158379
235.944,3,0.2,85.5297,BD-11605,"OFF-LA-10003930,Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Organic,"33180,Miami",26/09/2017,CA-2017-144694
17.88,3,0.2,2.4585,BD-11605,"TEC-AC-10002857,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Organic,"33180,Miami",26/09/2017,CA-2017-144694
20.16,7,0,9.8784,RH-19495,"OFF-BI-10000546,Avery Durable Binders",Organic,"55901,Rochester",26/09/2017,CA-2017-151428
46.2,4,0,12.936,JJ-15760,"OFF-AR-10000658,Newell 324",Abigail Thompson,"22153,Springfield",09/10/2015,CA-2015-115091
28.84,2,0,9.5172,JJ-15760,"OFF-AP-10000696,Holmes Odor Grabber",Morris Garcia,"22153,Springfield",09/10/2015,CA-2015-115091
18.882,3,0.7,-13.8468,ME-17725,"OFF-BI-10001989,Premium Transparent Presentation Covers by GBC",Organic,"80013,Aurora",21/08/2016,US-2016-123470
122.328,3,0.2,12.2328,ME-17725,"OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax",Organic,"80013,Aurora",21/08/2016,US-2016-123470
62.4,6,0.2,19.5,GG-14650,"TEC-AC-10001266,Memorex Micro Travel Drive 8 GB",Alan Ray,"60623,Chicago",29/11/2016,CA-2016-129686
1049.2,5,0,272.792,RB-19465,"FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",Organic,"94591,Vallejo",25/05/2016,CA-2016-115917
15.424,4,0.2,5.0128,RB-19465,"OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders",Organic,"94591,Vallejo",25/05/2016,CA-2016-115917
95.984,2,0.2,5.999,AT-10735,"TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker",Organic,"60653,Chicago",03/08/2017,CA-2017-135034
330.4,2,0,85.904,JL-15835,"OFF-ST-10000585,Economy Rollaway Files",Organic,"92691,Mission Viejo",03/08/2017,CA-2017-167913
26.25,7,0,12.6,JL-15835,"OFF-LA-10002787,Avery 480",Organic,"92691,Mission Viejo",03/08/2017,CA-2017-167913
6.48,1,0,3.1752,TW-21025,"OFF-PA-10001934,Xerox 1993",Organic,"7060,Plainfield",25/07/2017,US-2017-127719
209.3,2,0,56.511,CC-12430,"OFF-AP-10002457,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Organic,"47201,Columbus",05/01/2018,CA-2017-126221
97.82,2,0,45.9754,AR-10405,"OFF-PA-10003892,Xerox 1943",Stella Given,"10035,New York City",23/06/2017,CA-2017-140844
103.12,8,0,10.312,AR-10405,"TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card",Anne Wu,"10035,New York City",23/06/2017,CA-2017-140844
159.984,2,0.2,43.9956,LC-16930,"TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse",Jessica Smith,"77506,Pasadena",28/08/2016,CA-2016-152289
113.552,2,0.2,8.5164,CR-12730,"OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",Organic,"43229,Columbus",28/08/2016,CA-2016-137239
3.318,2,0.7,-2.6544,CR-12730,"OFF-BI-10002827,Avery Durable Poly Binders",Organic,"43229,Columbus",28/08/2016,CA-2016-137239
134.288,2,0.2,45.3222,CR-12730,"OFF-EN-10002230,Airmail Envelopes",Organic,"43229,Columbus",28/08/2016,CA-2016-137239
2.308,2,0.8,-3.462,EH-14125,"OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets",Organic,"60505,Aurora",19/09/2016,US-2016-156097
701.372,2,0.3,-50.098,EH-14125,"FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter",Organic,"60505,Aurora",19/09/2016,US-2016-156097
2.724,3,0.8,-4.2222,CB-12025,"OFF-BI-10003981,Avery Durable Plastic 1"" Binders",Organic,"76017,Arlington",28/08/2015,CA-2015-146563
918.785,5,0.3,-118.1295,CB-12025,"FUR-TA-10001768,Hon Racetrack Conference Tables",Organic,"76017,Arlington",28/08/2015,CA-2015-146563
999.432,7,0.2,124.929,CB-12025,"OFF-ST-10001490,Hot File 7-Pocket, Floor Stand",Organic,"76017,Arlington",28/08/2015,CA-2015-146563
724.08,14,0.2,-135.765,CB-12025,"OFF-ST-10001511,Space Solutions Commercial Steel Shelving",Organic,"76017,Arlington",28/08/2015,CA-2015-146563
10.74,3,0,5.2626,RC-19825,"OFF-FA-10000621,OIC Colored Binder Clips, Assorted Sizes",Organic,"40214,Louisville",04/11/2016,CA-2016-143308
31.984,2,0.2,1.999,LW-16990,"FUR-FU-10001967,Telescoping Adjustable Floor Lamp",Jessica Smith,"28110,Monroe",10/06/2017,CA-2017-158407
99.39,3,0,40.7499,RB-19570,"TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",Organic,"47201,Columbus",08/12/2017,CA-2017-130351
61.44,3,0,16.5888,RB-19570,"OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector",Organic,"47201,Columbus",08/12/2017,CA-2017-130351
38.9,5,0,17.505,RB-19570,"OFF-PA-10002137,Southworth 100% Résumé Paper, 24lb.",Organic,"47201,Columbus",08/12/2017,CA-2017-130351
2.688,3,0.8,-7.392,CD-11980,"OFF-AP-10000804,Hoover Portapower Portable Vacuum",Organic,"75701,Tyler",23/03/2017,US-2017-119438
27.816,3,0.2,4.5201,CD-11980,"TEC-AC-10003614,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Organic,"75701,Tyler",23/03/2017,US-2017-119438
82.524,3,0.6,-41.262,CD-11980,"FUR-FU-10003553,Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Organic,"75701,Tyler",23/03/2017,US-2017-119438
182.994,3,0.8,-320.2395,CD-11980,"OFF-BI-10004632,Ibico Hi-Tech Manual Binding System",Organic,"75701,Tyler",23/03/2017,US-2017-119438
29.328,3,0.2,3.666,BG-11695,"FUR-FU-10000246,Aluminum Document Frame",Sheila Stones,"80027,Louisville",27/09/2017,CA-2017-121412
19.44,3,0,9.3312,MC-17845,"OFF-PA-10000304,Xerox 1995",Organic,"39212,Jackson",08/07/2014,CA-2014-157784
479.97,3,0,163.1898,MC-17845,"TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Organic,"39212,Jackson",08/07/2014,CA-2014-157784
14.62,2,0,6.8714,MC-17845,"OFF-LA-10001934,Avery 516",Organic,"39212,Jackson",08/07/2014,CA-2014-157784
9.552,3,0.2,1.5522,YS-21880,"OFF-AR-10003514,4009 Highlighters by Sanford",Jessica Smith,"27217,Burlington",04/07/2017,CA-2017-124828
46.26,3,0,12.0276,VM-21685,"OFF-ST-10001414,Decoflex Hanging Personal Folder File",Thompson Crawford,"7090,Westfield",13/11/2017,null
166.24,1,0,24.936,AB-10165,"TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp",Organic,"90036,Los Angeles",02/04/2015,CA-2015-131534
33.4,5,0,16.032,AB-10165,"OFF-PA-10000743,Xerox 1977",Organic,"90036,Los Angeles",02/04/2015,CA-2015-131534
200.984,7,0.2,62.8075,JO-15550,"OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers",Organic,"19013,Chester",17/05/2015,CA-2015-119291
198.272,8,0.2,17.3488,JO-15550,"OFF-AR-10003373,Boston School Pro Electric Pencil Sharpener, 1670",Organic,"19013,Chester",17/05/2015,CA-2015-119291
4.896,3,0.7,-3.4272,JO-15550,"OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels",Stella Given,"19013,Chester",17/05/2015,CA-2015-119291
47.36,4,0.2,17.76,JO-15550,"OFF-LA-10002312,Avery 490",Organic,"19013,Chester",17/05/2015,CA-2015-119291
97.696,4,0.2,31.7512,JO-15550,"OFF-LA-10003510,Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Organic,"19013,Chester",17/05/2015,CA-2015-119291
2.696,1,0.2,0.8088,JO-15550,"OFF-AR-10001118,Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Organic,"19013,Chester",17/05/2015,CA-2015-119291
18.588,2,0.7,-13.6312,JO-15550,"OFF-BI-10001575,GBC Linen Binding Covers",Sheila Stones,"19013,Chester",17/05/2015,CA-2015-119291
369.912,3,0.2,-13.8717,JK-15370,"FUR-TA-10002774,Laminate Occasional Tables",Organic,"90805,Long Beach",14/04/2015,CA-2015-142027
119.96,4,0,52.7824,DP-13165,"TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",Organic,"10035,New York City",04/12/2014,CA-2014-112158
46.72,8,0.2,15.768,DP-13165,"OFF-BI-10000050,Angle-D Binders with Locking Rings, Label Holders",Organic,"10035,New York City",04/12/2014,CA-2014-112158
883.92,5,0.2,-110.49,DP-13165,"FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases",Organic,"10035,New York City",04/12/2014,CA-2014-112158
12.624,2,0.2,3.945,BS-11380,"OFF-FA-10003112,Staples",Thompson Crawford,"60076,Skokie",04/12/2014,US-2014-134712
55.48,1,0,26.6304,TH-21550,"OFF-PA-10004071,Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Anne Wu,"10035,New York City",07/04/2014,CA-2014-113887
19.92,5,0.2,6.972,Dl-13600,"OFF-BI-10003355,Cardinal Holdit Business Card Pockets",Sheila Stones,"98105,Seattle",06/07/2014,CA-2014-153150
32.76,7,0.2,3.6855,DL-12865,"OFF-AR-10003405,Dixon My First Ticonderoga Pencil, #2",Organic,"45231,Cincinnati",06/07/2014,CA-2014-165974
9.94,2,0,3.0814,SV-20365,"FUR-FU-10000010,DAX Value U-Channel Document Frames, Easel Back",Organic,"19901,Dover",14/01/2014,CA-2014-130092
139.424,4,0.2,17.428,SC-20440,"OFF-ST-10002974,Trav-L-File Heavy-Duty Shuttle II, Black",Steve Pepple,"80013,Aurora",06/10/2015,CA-2015-166135
24,2,0.2,-2.7,BM-11785,"TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",Organic,"43229,Columbus",06/10/2015,US-2015-157014
32.07,5,0.7,-22.449,BM-11785,"OFF-BI-10001098,Acco D-Ring Binder w/DublLock",Organic,"43229,Columbus",06/10/2015,US-2015-157014
35.49,1,0.5,-15.6156,BM-11785,"FUR-BO-10004409,Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Organic,"43229,Columbus",06/10/2015,US-2015-157014
47.984,2,0.2,0.5998,BM-11785,"TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000",Organic,"43229,Columbus",06/10/2015,US-2015-157014
146.82,3,0,73.41,RD-19810,"OFF-PA-10004092,Tops Green Bar Computer Printout Paper",Erica Jones,"90045,Los Angeles",18/02/2016,CA-2016-112942
1652.94,3,0,231.4116,MP-17965,"FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",Daniel Gates,"48205,Detroit",19/12/2016,CA-2016-142335
296.37,3,0,80.0199,MP-17965,"OFF-ST-10000036,Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Abigail Thompson,"48205,Detroit",19/12/2016,CA-2016-142335
129.92,5,0.2,21.112,MR-17545,"FUR-FU-10000222,Seth Thomas 16"" Steel Case Clock",Daniel Gates,"19140,Philadelphia",13/10/2014,CA-2014-117429
66.284,2,0.8,-178.9668,LC-17140,"OFF-AP-10003217,Eureka Sanitaire  Commercial Upright",Organic,"75220,Dallas",21/12/2017,null
45.584,7,0.2,5.1282,SC-20695,"OFF-SU-10004664,Acme Softgrip Scissors",Sheila Stones,"33012,Hialeah",12/07/2016,CA-2016-114713
6.3,2,0,3.024,EG-13900,"OFF-LA-10001317,Avery 520",Organic,"11572,Oceanside",06/12/2016,US-2016-150861
542.646,3,0.1,102.4998,EG-13900,"FUR-CH-10002965,Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Organic,"11572,Oceanside",06/12/2016,US-2016-150861
182.72,8,0,84.0512,EG-13900,"OFF-PA-10001954,Xerox 1964",Organic,"11572,Oceanside",06/12/2016,US-2016-150861
400.032,2,0.4,-153.3456,EG-13900,"FUR-TA-10002228,Bevis Traditional Conference Table Top, Plinth Base",Organic,"11572,Oceanside",06/12/2016,US-2016-150861
33.63,3,0,10.089,EG-13900,"OFF-ST-10004634,Personal Folder Holder, Ebony",Organic,"11572,Oceanside",06/12/2016,US-2016-150861
444.768,4,0.2,44.4768,LE-16810,"TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone",Organic,"90604,Whittier",14/12/2017,null
165.28,4,0,14.8752,JD-15895,"FUR-FU-10000723,Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Daniel Gates,"10035,New York City",13/07/2016,CA-2016-136329
408.006,2,0.1,72.5344,JD-15895,"FUR-CH-10002335,Hon GuestStacker Chair",Mary Gerrard,"10035,New York City",13/07/2016,CA-2016-136329
272.736,3,0.2,-64.7748,PO-19195,"OFF-ST-10002743,SAFCO Boltless Steel Shelving",Organic,"60540,Naperville",08/01/2014,CA-2014-112326
11.784,3,0.2,4.2717,PO-19195,"OFF-LA-10003223,Avery 508",Mary Gerrard,"60540,Naperville",08/01/2014,CA-2014-112326
3.54,2,0.8,-5.487,PO-19195,"OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs",Organic,"60540,Naperville",08/01/2014,CA-2014-112326
56.98,7,0,22.792,RF-19735,"OFF-AR-10003478,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Organic,"48183,Trenton",06/10/2017,CA-2017-126074
58.05,3,0,26.703,RF-19735,"OFF-BI-10003638,GBC Durable Plastic Covers",Organic,"48183,Trenton",06/10/2017,CA-2017-126074
157.74,11,0,56.7864,RF-19735,"FUR-FU-10003577,Nu-Dell Leatherette Frames",Organic,"48183,Trenton",06/10/2017,CA-2017-126074
2.88,1,0,1.4112,RF-19735,"OFF-BI-10000546,Avery Durable Binders",Organic,"48183,Trenton",06/10/2017,CA-2017-126074
1199.976,3,0.2,374.9925,YC-21895,"TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer",Anne Wu,"94110,San Francisco",09/04/2016,CA-2016-110499
196.62,2,0,96.3438,SW-20455,"OFF-LA-10003930,Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Organic,"23434,Suffolk",12/12/2015,CA-2015-150560
